id,graduatingYear,overallScore,curriculum,jobSupport,school_id
275795,2021,5.0,5.0,5.0,11035
275775,2021,4.7,4.0,5.0,11035
275757,2021,4.0,4.0,4.0,11035
275739,2020,4.7,4.0,5.0,11035
275677,2021,4.7,4.0,5.0,11035
275651,2021,4.7,5.0,4.0,11035
275607,2021,5.0,5.0,5.0,11035
275590,2020,4.7,4.0,5.0,11035
275577,2021,4.7,4.0,5.0,11035
275537,2021,4.7,5.0,4.0,11035
275535,2021,5.0,5.0,5.0,11035
275527,2021,5.0,5.0,5.0,11035
275483,2021,5.0,5.0,5.0,11035
275457,2021,5.0,5.0,5.0,11035
275456,2021,4.0,4.0,4.0,11035
275432,2021,4.7,5.0,4.0,11035
275416,2021,5.0,5.0,5.0,11035
275401,2021,5.0,5.0,5.0,11035
275377,2021,4.7,4.0,5.0,11035
275356,2021,5.0,5.0,5.0,11035
275238,2021,4.3,5.0,3.0,11035
275213,2021,5.0,5.0,5.0,11035
275185,2021,5.0,5.0,5.0,11035
275182,2021,5.0,5.0,5.0,11035
275156,2021,4.7,4.0,5.0,11035
275148,2021,4.7,4.0,5.0,11035
275090,2021,4.7,5.0,4.0,11035
275062,2021,5.0,5.0,5.0,11035
275043,2021,4.3,4.0,5.0,11035
275042,2021,5.0,5.0,5.0,11035
274942,2021,5.0,5.0,5.0,11035
274923,2021,5.0,5.0,5.0,11035
274858,2021,4.0,4.0,4.0,11035
274852,2021,5.0,5.0,5.0,11035
274850,2021,4.7,5.0,4.0,11035
274766,2021,4.3,4.0,5.0,11035
274716,2021,4.3,4.0,5.0,11035
274689,2021,5.0,5.0,5.0,11035
274662,2021,5.0,5.0,5.0,11035
274530,2021,5.0,5.0,5.0,11035
274529,2021,5.0,5.0,5.0,11035
274513,2021,4.0,4.0,4.0,11035
274442,2021,5.0,5.0,5.0,11035
274398,2021,5.0,5.0,5.0,11035
274394,2021,4.7,5.0,4.0,11035
274389,2021,5.0,5.0,5.0,11035
274386,2021,5.0,5.0,5.0,11035
274352,2021,5.0,5.0,5.0,11035
274349,2021,4.3,5.0,4.0,11035
274320,2021,4.7,4.0,5.0,11035
274266,2021,3.7,3.0,4.0,11035
274259,2021,3.7,3.0,4.0,11035
274257,2021,5.0,5.0,5.0,11035
274256,2021,4.7,4.0,5.0,11035
274180,2021,5.0,5.0,5.0,11035
274179,2021,4.7,4.0,5.0,11035
274175,2021,4.7,5.0,4.0,11035
274140,2021,5.0,5.0,5.0,11035
274139,2021,5.0,5.0,5.0,11035
274047,2021,5.0,5.0,5.0,11035
274020,2021,4.3,4.0,4.0,11035
273992,2021,5.0,5.0,5.0,11035
273964,2021,5.0,5.0,5.0,11035
273957,2021,4.3,5.0,3.0,11035
273947,2021,5.0,5.0,5.0,11035
273891,2021,4.7,4.0,5.0,11035
273868,2021,4.7,4.0,5.0,11035
273858,2021,5.0,5.0,5.0,11035
273775,2021,5.0,5.0,5.0,11035
273597,2021,5.0,5.0,5.0,11035
273595,2021,4.3,4.0,5.0,11035
273592,2021,5.0,5.0,5.0,11035
273573,2021,5.0,5.0,5.0,11035
273553,2021,5.0,5.0,5.0,11035
273540,2021,5.0,5.0,5.0,11035
273517,2021,5.0,5.0,5.0,11035
273464,2021,5.0,5.0,5.0,11035
273463,2021,4.3,4.0,5.0,11035
273393,2021,5.0,5.0,5.0,11035
273331,2021,5.0,5.0,5.0,11035
273325,2021,4.7,5.0,4.0,11035
273321,2021,5.0,5.0,5.0,11035
273234,2021,5.0,5.0,5.0,11035
273188,2021,5.0,5.0,5.0,11035
273137,2021,5.0,5.0,5.0,11035
273117,2021,4.0,4.0,4.0,11035
273010,2020,5.0,5.0,5.0,11035
273000,2021,5.0,5.0,5.0,11035
272956,2021,5.0,5.0,5.0,11035
272850,2021,4.3,4.0,5.0,11035
272842,2020,4.7,4.0,5.0,11035
272832,2020,4.0,4.0,4.0,11035
272826,2021,4.3,4.0,5.0,11035
272763,2020,4.7,4.0,5.0,11035
272706,2021,3.7,4.0,3.0,11035
272699,2021,4.7,5.0,5.0,11035
272679,2021,4.7,4.0,5.0,11035
272606,2021,4.3,4.0,5.0,11035
272557,2021,4.7,4.0,5.0,11035
272528,2021,4.7,5.0,4.0,11035
272512,2021,5.0,5.0,5.0,11035
272504,2021,4.3,4.0,5.0,11035
272425,2021,4.7,5.0,4.0,11035
272340,2021,5.0,5.0,5.0,11035
272312,2020,5.0,5.0,5.0,11035
272296,2021,5.0,5.0,5.0,11035
272256,2021,3.7,4.0,3.0,11035
272250,2021,4.0,4.0,4.0,11035
272236,2021,4.3,4.0,5.0,11035
272232,2020,4.7,4.0,5.0,11035
272144,2021,4.7,5.0,4.0,11035
272139,2021,4.7,4.0,5.0,11035
272119,2020,3.7,4.0,3.0,11035
272118,2021,4.7,4.0,5.0,11035
272097,2020,5.0,5.0,5.0,11035
272094,2020,5.0,5.0,5.0,11035
272062,2021,5.0,5.0,5.0,11035
272056,2021,5.0,5.0,5.0,11035
272005,2020,4.7,5.0,4.0,11035
271982,2021,5.0,5.0,5.0,11035
271967,2021,4.0,4.0,4.0,11035
271962,2020,4.7,5.0,4.0,11035
271957,2021,4.7,4.0,5.0,11035
271886,2020,4.0,4.0,4.0,11035
271882,2020,4.3,4.0,4.0,11035
271870,2020,5.0,5.0,5.0,11035
271848,2020,5.0,5.0,5.0,11035
271832,2020,5.0,5.0,5.0,11035
271826,2020,5.0,5.0,5.0,11035
271806,2020,5.0,5.0,5.0,11035
271794,2020,5.0,5.0,5.0,11035
271793,2020,5.0,5.0,5.0,11035
271791,2020,5.0,5.0,5.0,11035
271745,2020,3.7,3.0,4.0,11035
271744,2020,5.0,5.0,5.0,11035
271743,2020,4.7,5.0,5.0,11035
271737,2020,4.3,5.0,3.0,11035
271682,2020,5.0,5.0,5.0,11035
271627,2020,4.7,5.0,4.0,11035
271585,2020,5.0,5.0,5.0,11035
271452,2020,4.7,5.0,4.0,11035
271418,2020,4.3,4.0,5.0,11035
271370,2020,5.0,5.0,5.0,11035
271358,2020,5.0,5.0,5.0,11035
271357,2020,5.0,5.0,5.0,11035
271303,2020,5.0,5.0,5.0,11035
271302,2020,1.7,3.0,1.0,11035
271294,2020,5.0,5.0,5.0,11035
271117,2020,4.7,4.0,5.0,11035
271108,2020,4.3,4.0,5.0,11035
271106,2020,4.3,4.0,5.0,11035
271078,2020,5.0,5.0,5.0,11035
271033,2020,4.3,4.0,4.0,11035
270956,2020,4.3,4.0,5.0,11035
270937,2020,5.0,5.0,5.0,11035
270931,2020,5.0,5.0,5.0,11035
270901,2020,5.0,5.0,5.0,11035
270866,2020,5.0,5.0,5.0,11035
270862,2020,5.0,5.0,5.0,11035
270791,2020,1.0,1.0,1.0,11035
270769,2020,5.0,5.0,5.0,11035
270747,2020,5.0,5.0,5.0,11035
270715,2020,5.0,5.0,5.0,11035
270693,2020,3.7,4.0,3.0,11035
270651,2020,4.7,4.0,5.0,11035
270637,2020,5.0,5.0,5.0,11035
270536,2020,5.0,5.0,5.0,11035
270469,2020,5.0,5.0,5.0,11035
270425,2020,5.0,5.0,5.0,11035
270413,2020,5.0,5.0,5.0,11035
270387,2020,3.3,4.0,3.0,11035
270358,2020,4.0,4.0,4.0,11035
270353,2020,5.0,5.0,5.0,11035
270317,2020,4.3,4.0,5.0,11035
270289,2020,4.0,3.0,5.0,11035
270240,2020,5.0,5.0,5.0,11035
270192,2020,5.0,5.0,5.0,11035
270189,2020,4.7,4.0,5.0,11035
270146,2020,5.0,5.0,5.0,11035
270102,2020,5.0,5.0,5.0,11035
270089,2020,5.0,5.0,5.0,11035
270046,2020,2.7,3.0,4.0,11035
270007,2020,3.7,4.0,3.0,11035
269881,2020,5.0,5.0,5.0,11035
269851,2020,5.0,5.0,5.0,11035
269834,2020,2.0,3.0,1.0,11035
269826,2020,4.7,5.0,4.0,11035
269615,2020,4.7,5.0,5.0,11035
269607,2020,4.0,4.0,4.0,11035
269473,2020,5.0,5.0,5.0,11035
269470,2020,4.3,5.0,4.0,11035
269459,2020,5.0,5.0,5.0,11035
269454,2020,5.0,5.0,5.0,11035
269452,2020,5.0,5.0,5.0,11035
269319,2020,4.7,5.0,4.0,11035
269313,2020,4.7,5.0,4.0,11035
269241,2020,4.0,4.0,4.0,11035
269240,2020,5.0,5.0,5.0,11035
269179,2020,5.0,5.0,5.0,11035
269157,2020,4.7,5.0,4.0,11035
269156,2020,5.0,5.0,5.0,11035
269118,2020,4.7,4.0,5.0,11035
269060,2020,4.0,4.0,3.0,11035
269038,2020,4.7,5.0,4.0,11035
269037,2020,5.0,5.0,5.0,11035
268995,2020,4.0,4.0,4.0,11035
268966,2020,5.0,5.0,5.0,11035
268963,2020,3.7,3.0,4.0,11035
268957,2020,5.0,5.0,5.0,11035
268951,2020,3.7,3.0,4.0,11035
268925,2020,5.0,5.0,5.0,11035
268921,2020,4.7,4.0,5.0,11035
268909,2020,5.0,5.0,5.0,11035
268820,2020,5.0,5.0,5.0,11035
268816,2020,4.0,4.0,4.0,11035
268814,2020,4.7,4.0,5.0,11035
268778,2020,4.3,4.0,4.0,11035
268777,2020,5.0,5.0,5.0,11035
268776,2020,5.0,5.0,5.0,11035
268735,2020,5.0,5.0,5.0,11035
268731,2020,5.0,5.0,5.0,11035
268727,2020,5.0,5.0,5.0,11035
268719,2020,4.7,5.0,4.0,11035
268712,2020,4.7,5.0,4.0,11035
268698,2020,4.7,5.0,4.0,11035
268683,2020,4.0,4.0,4.0,11035
268609,2020,4.7,5.0,4.0,11035
268602,2020,4.0,4.0,4.0,11035
268583,2020,4.7,5.0,5.0,11035
268551,2020,5.0,5.0,5.0,11035
268547,2020,4.7,4.0,5.0,11035
268474,2020,3.7,4.0,3.0,11035
268466,2020,4.7,5.0,4.0,11035
268397,2020,4.7,4.0,5.0,11035
268394,2020,4.7,4.0,5.0,11035
268372,2020,5.0,5.0,5.0,11035
268370,2020,4.0,4.0,4.0,11035
268337,2020,4.3,4.0,4.0,11035
268336,2020,4.7,5.0,4.0,11035
268293,2020,5.0,5.0,5.0,11035
268264,2020,4.0,4.0,4.0,11035
268239,2020,5.0,5.0,5.0,11035
268178,2020,5.0,5.0,5.0,11035
268176,2020,4.0,4.0,4.0,11035
268160,2020,3.0,2.0,4.0,11035
268123,2020,5.0,5.0,5.0,11035
268122,2020,4.7,5.0,4.0,11035
268119,2020,4.3,4.0,5.0,11035
267999,2020,4.0,4.0,4.0,11035
267978,2020,5.0,5.0,5.0,11035
267973,2020,5.0,5.0,5.0,11035
267934,2020,4.7,4.0,5.0,11035
267862,2020,5.0,5.0,5.0,11035
267801,2020,2.7,4.0,1.0,11035
267790,2020,4.7,5.0,4.0,11035
267787,2020,5.0,5.0,5.0,11035
267786,2020,2.0,2.0,2.0,11035
267774,2020,3.7,3.0,4.0,11035
267655,2020,5.0,5.0,5.0,11035
267648,2020,5.0,5.0,5.0,11035
267637,2020,4.7,4.0,5.0,11035
267610,2020,5.0,5.0,5.0,11035
267602,2020,3.7,4.0,3.0,11035
267552,2020,5.0,5.0,5.0,11035
267361,2020,4.3,5.0,4.0,11035
267344,2020,4.3,4.0,4.0,11035
267281,2020,4.7,5.0,4.0,11035
267238,2020,4.3,4.0,4.0,11035
267189,2020,4.7,4.0,5.0,11035
267041,2020,5.0,5.0,5.0,11035
267000,2020,4.7,4.0,5.0,11035
266956,2020,5.0,5.0,5.0,11035
266952,2020,4.7,4.0,5.0,11035
266928,2020,4.7,4.0,5.0,11035
266888,2020,4.7,4.0,5.0,11035
266839,2020,5.0,5.0,5.0,11035
266833,2020,5.0,5.0,5.0,11035
266829,2020,5.0,5.0,5.0,11035
266810,2020,5.0,5.0,5.0,11035
266692,2020,5.0,5.0,5.0,11035
266663,2020,4.7,4.0,5.0,11035
266543,2020,4.7,4.0,5.0,11035
266492,2020,4.7,4.0,5.0,11035
266408,2020,5.0,5.0,5.0,11035
266369,2020,4.0,4.0,4.0,11035
266360,2020,4.3,4.0,5.0,11035
266349,2020,5.0,5.0,5.0,11035
266347,2020,4.7,5.0,5.0,11035
266310,2020,4.0,4.0,4.0,11035
266302,2020,5.0,5.0,5.0,11035
266283,2020,4.0,4.0,4.0,11035
266273,2020,5.0,5.0,5.0,11035
266007,2020,4.3,5.0,4.0,11035
265978,2020,4.7,4.0,5.0,11035
265963,2020,4.7,5.0,4.0,11035
265944,2020,5.0,5.0,5.0,11035
265853,2019,5.0,5.0,5.0,11035
265842,2020,1.0,1.0,1.0,11035
265777,2020,5.0,5.0,5.0,11035
265756,2020,4.7,5.0,4.0,11035
265752,2020,5.0,5.0,5.0,11035
265751,2020,5.0,5.0,5.0,11035
265741,2020,4.3,4.0,4.0,11035
265737,2019,1.0,1.0,1.0,11035
265728,2020,4.3,5.0,4.0,11035
265707,2020,4.0,3.0,5.0,11035
265648,2020,4.7,4.0,5.0,11035
265645,2020,5.0,5.0,5.0,11035
265640,2020,5.0,5.0,5.0,11035
265635,2020,4.3,4.0,4.0,11035
265586,2020,5.0,5.0,5.0,11035
265568,2020,4.7,4.0,5.0,11035
265507,2020,4.7,4.0,5.0,11035
265431,2020,4.7,4.0,5.0,11035
265388,2020,4.7,5.0,4.0,11035
265385,2020,5.0,5.0,5.0,11035
265345,2020,4.7,5.0,4.0,11035
265318,2019,3.0,4.0,2.0,11035
265305,2020,4.7,4.0,5.0,11035
265289,2020,4.3,4.0,5.0,11035
265225,2020,4.3,4.0,4.0,11035
265204,2020,5.0,5.0,5.0,11035
265061,2020,4.7,5.0,4.0,11035
265038,2020,4.3,4.0,4.0,11035
264936,2020,4.7,4.0,5.0,11035
264885,2020,4.7,5.0,4.0,11035
264882,2020,5.0,5.0,5.0,11035
264858,2020,5.0,5.0,5.0,11035
264845,2020,4.3,4.0,5.0,11035
264788,2015,4.7,4.0,5.0,11035
264775,2020,5.0,5.0,5.0,11035
264624,2020,4.7,5.0,4.0,11035
264594,2020,4.7,4.0,5.0,11035
264591,2020,4.0,4.0,4.0,11035
264538,2020,3.7,3.0,4.0,11035
264521,2020,5.0,5.0,5.0,11035
264499,2020,3.7,4.0,3.0,11035
264497,2020,4.0,4.0,4.0,11035
264406,2020,4.3,4.0,4.0,11035
264395,2020,3.3,3.0,3.0,11035
264391,2020,4.7,4.0,5.0,11035
264390,2020,4.7,4.0,5.0,11035
264364,2020,4.3,4.0,4.0,11035
264316,2020,4.0,5.0,3.0,11035
264314,2020,1.0,1.0,1.0,11035
264274,2019,4.0,3.0,5.0,11035
264271,2020,4.3,4.0,4.0,11035
264268,2018,5.0,5.0,5.0,11035
264266,2020,4.7,4.0,5.0,11035
264260,2020,4.0,4.0,4.0,11035
264256,2018,5.0,5.0,5.0,11035
264237,2020,4.3,4.0,4.0,11035
264197,2020,4.7,4.0,5.0,11035
264096,2020,4.3,4.0,5.0,11035
264037,2020,5.0,5.0,5.0,11035
263948,2020,4.7,5.0,5.0,11035
263868,2020,5.0,5.0,5.0,11035
263673,2020,4.7,4.0,5.0,11035
263667,2020,5.0,5.0,5.0,11035
263623,2020,4.7,5.0,4.0,11035
263602,2019,1.7,2.0,1.0,11035
263569,2020,5.0,5.0,5.0,11035
263511,2020,4.0,4.0,4.0,11035
263474,2020,5.0,5.0,5.0,11035
263450,2020,3.7,4.0,3.0,11035
263430,2020,5.0,5.0,5.0,11035
263358,2020,4.3,5.0,4.0,11035
263337,2020,4.0,5.0,3.0,11035
263255,2020,4.3,5.0,3.0,11035
263218,2020,4.7,5.0,4.0,11035
263173,2020,4.0,5.0,3.0,11035
263144,2020,3.7,5.0,2.0,11035
263108,2020,2.3,3.0,3.0,11035
263047,2020,5.0,5.0,5.0,11035
263026,2020,4.7,4.0,5.0,11035
262997,2020,4.0,4.0,4.0,11035
262969,2020,4.0,4.0,4.0,11035
262954,2020,4.7,4.0,5.0,11035
262927,2020,4.7,4.0,5.0,11035
262896,2020,5.0,5.0,5.0,11035
262895,2020,4.7,5.0,5.0,11035
262891,2020,4.0,4.0,3.0,11035
262888,2020,4.3,4.0,5.0,11035
262881,2020,5.0,5.0,5.0,11035
262876,2020,5.0,5.0,5.0,11035
262807,2020,4.7,5.0,4.0,11035
262697,2020,5.0,5.0,5.0,11035
262559,2020,4.3,5.0,4.0,11035
262552,2020,4.7,4.0,5.0,11035
262243,2020,3.7,4.0,4.0,11035
262232,2019,4.7,4.0,5.0,11035
262216,2020,4.0,4.0,4.0,11035
261985,2020,4.0,4.0,4.0,11035
261984,2020,5.0,5.0,5.0,11035
261983,2020,4.3,4.0,5.0,11035
261893,2020,4.3,4.0,4.0,11035
261831,2020,5.0,5.0,5.0,11035
261830,2020,5.0,5.0,5.0,11035
261815,2020,4.0,4.0,4.0,11035
261791,2020,4.0,4.0,4.0,11035
261700,2020,5.0,5.0,5.0,11035
261608,2020,4.3,5.0,4.0,11035
261526,2020,5.0,5.0,5.0,11035
261463,2020,5.0,5.0,5.0,11035
261457,2020,5.0,5.0,5.0,11035
261362,2019,4.3,4.0,4.0,11035
261300,2020,4.7,5.0,4.0,11035
261271,2020,4.7,4.0,5.0,11035
261266,2020,4.7,4.0,5.0,11035
261233,2020,4.7,4.0,5.0,11035
261232,2019,1.3,2.0,1.0,11035
261160,2019,5.0,5.0,5.0,11035
261118,2019,1.3,2.0,1.0,11035
261050,2020,5.0,5.0,5.0,11035
261022,2019,4.3,5.0,3.0,11035
261008,2020,5.0,5.0,5.0,11035
260968,2020,5.0,5.0,5.0,11035
260899,2020,1.3,2.0,1.0,11035
260801,2020,5.0,5.0,5.0,11035
260797,2020,5.0,5.0,5.0,11035
260794,2020,5.0,5.0,5.0,11035
260787,2020,4.7,5.0,4.0,11035
260762,2019,5.0,5.0,5.0,11035
260645,2020,3.3,4.0,2.0,11035
260624,2019,4.3,3.0,5.0,11035
260619,2019,4.7,5.0,4.0,11035
260573,2019,4.0,4.0,3.0,11035
260437,2019,4.7,5.0,4.0,11035
260373,2019,5.0,5.0,5.0,11035
260303,2019,5.0,5.0,5.0,11035
260206,2019,5.0,5.0,5.0,11035
260154,2019,4.7,5.0,4.0,11035
260105,2019,4.7,5.0,4.0,11035
260078,2018,4.3,5.0,4.0,11035
260050,2019,5.0,5.0,5.0,11035
260009,2019,5.0,5.0,5.0,11035
259779,2019,5.0,5.0,5.0,11035
259752,2019,5.0,5.0,5.0,11035
259732,2019,4.0,4.0,4.0,11035
259700,2019,5.0,5.0,5.0,11035
259637,2019,4.7,5.0,4.0,11035
259586,2019,5.0,5.0,5.0,11035
259508,2019,5.0,5.0,5.0,11035
259442,2019,3.7,3.0,4.0,11035
259426,2019,4.0,4.0,4.0,11035
259299,2019,3.7,4.0,3.0,11035
259294,2019,4.3,4.0,4.0,11035
259211,2019,4.0,2.0,5.0,11035
258981,2019,5.0,5.0,5.0,11035
258965,2019,5.0,5.0,5.0,11035
258959,2019,3.7,4.0,2.0,11035
258932,2019,4.7,5.0,4.0,11035
258924,2019,5.0,5.0,5.0,11035
258889,2019,4.0,4.0,4.0,11035
258872,2019,5.0,5.0,5.0,11035
258777,2019,5.0,5.0,5.0,11035
258741,2019,1.0,1.0,1.0,11035
258717,2019,4.7,4.0,5.0,11035
258614,2019,5.0,5.0,5.0,11035
258467,2019,3.7,5.0,1.0,11035
258397,2019,3.3,4.0,1.0,11035
258339,2019,5.0,5.0,5.0,11035
258321,2019,4.7,4.0,5.0,11035
258275,2019,4.0,4.0,4.0,11035
258243,2019,5.0,5.0,5.0,11035
258238,2019,5.0,5.0,5.0,11035
258199,2019,3.7,4.0,3.0,11035
258165,2019,4.7,5.0,4.0,11035
258105,2019,5.0,5.0,5.0,11035
258086,2019,4.7,5.0,4.0,11035
258068,2019,5.0,5.0,5.0,11035
257909,2019,5.0,5.0,5.0,11035
257864,2019,4.7,5.0,4.0,11035
257772,2019,4.3,5.0,4.0,11035
256309,2019,4.7,5.0,4.0,11035
256276,2019,5.0,5.0,5.0,11035
256230,2019,4.7,4.0,5.0,11035
256105,2019,4.0,3.0,5.0,11035
256102,2019,2.7,4.0,1.0,11035
256087,2019,5.0,5.0,5.0,11035
256046,2019,5.0,5.0,5.0,11035
255977,2018,5.0,5.0,5.0,11035
255920,2019,4.0,4.0,4.0,11035
255782,2019,5.0,5.0,5.0,11035
255299,2019,4.0,4.0,3.0,11035
255279,2019,4.3,4.0,4.0,11035
255160,2019,4.3,5.0,4.0,11035
255082,2019,5.0,5.0,5.0,11035
255076,2019,5.0,5.0,5.0,11035
255045,2019,4.7,5.0,4.0,11035
254951,2019,3.0,3.0,3.0,11035
254918,2019,5.0,5.0,5.0,11035
254809,2019,5.0,5.0,5.0,11035
254806,2018,5.0,5.0,5.0,11035
254767,2019,5.0,5.0,5.0,11035
254766,2018,3.7,4.0,3.0,11035
254720,2018,5.0,5.0,5.0,11035
254719,2018,5.0,5.0,5.0,11035
254662,2019,5.0,5.0,5.0,11035
254506,2019,3.3,3.0,3.0,11035
254492,2019,5.0,5.0,5.0,11035
254462,2019,5.0,5.0,5.0,11035
254167,2019,4.7,4.0,5.0,11035
254130,2019,4.3,4.0,5.0,11035
253756,2019,5.0,5.0,5.0,11035
253660,2018,4.7,5.0,4.0,11035
253568,2019,5.0,5.0,5.0,11035
253076,2018,5.0,5.0,5.0,11035
253109,2019,5.0,5.0,5.0,11035
253101,2019,4.7,4.0,5.0,11035
253235,2018,2.0,1.0,3.0,11035
252774,2019,5.0,5.0,5.0,11035
252767,2019,4.0,4.0,4.0,11035
253087,2019,4.7,5.0,5.0,11035
252951,2019,5.0,5.0,5.0,11035
252908,2018,4.7,4.0,5.0,11035
252887,2018,5.0,5.0,5.0,11035
252784,2019,5.0,5.0,5.0,11035
252553,2019,5.0,5.0,5.0,11035
253290,2019,5.0,5.0,5.0,11035
253196,2018,4.7,4.0,5.0,11035
253103,2019,4.3,4.0,5.0,11035
250885,2019,5.0,5.0,5.0,11035
250696,2018,5.0,5.0,5.0,11035
250691,2018,4.7,4.0,5.0,11035
250658,2019,4.3,5.0,3.0,11035
250651,2018,5.0,5.0,5.0,11035
250857,2018,5.0,5.0,5.0,11035
250498,2019,5.0,5.0,5.0,11035
250496,2019,5.0,5.0,5.0,11035
250449,2019,4.7,5.0,4.0,11035
251370,2018,5.0,5.0,5.0,11035
251671,2019,4.3,4.0,4.0,11035
250419,2018,5.0,5.0,5.0,11035
251639,2019,4.7,4.0,5.0,11035
251611,2018,4.0,4.0,4.0,11035
251568,2018,5.0,5.0,5.0,11035
251279,2019,3.0,4.0,1.0,11035
251560,2018,5.0,5.0,5.0,11035
251511,2018,4.7,5.0,4.0,11035
250879,2019,5.0,5.0,5.0,11035
251429,2018,3.7,4.0,3.0,11035
251152,2018,5.0,5.0,5.0,11035
250867,2018,4.3,4.0,5.0,11035
250982,2019,4.0,4.0,3.0,11035
250435,2019,4.0,4.0,4.0,11035
250914,2018,1.7,3.0,1.0,11035
251253,2019,5.0,5.0,5.0,11035
251087,2019,4.0,4.0,4.0,11035
250861,2018,5.0,5.0,5.0,11035
251236,2019,4.0,4.0,4.0,11035
251185,2019,4.7,4.0,5.0,11035
251308,2018,4.3,4.0,5.0,11035
251221,2019,4.0,4.0,3.0,11035
251233,2018,5.0,5.0,5.0,11035
250920,2019,5.0,5.0,5.0,11035
250868,2018,1.0,1.0,1.0,11035
251117,2018,4.3,4.0,5.0,11035
251100,2018,5.0,5.0,5.0,11035
250802,2019,3.7,4.0,3.0,11035
251047,2019,4.3,4.0,4.0,11035
251042,2019,5.0,5.0,5.0,11035
250779,2019,4.7,4.0,5.0,11035
251019,2018,4.0,4.0,4.0,11035
250994,2018,3.0,3.0,3.0,11035
250866,2019,4.7,4.0,5.0,11035
250958,2019,5.0,5.0,5.0,11035
250863,2018,5.0,5.0,5.0,11035
250852,2017,3.7,4.0,3.0,11035
250940,2018,5.0,5.0,5.0,11035
250928,2019,4.3,4.0,4.0,11035
247814,2018,5.0,5.0,5.0,11035
245185,2018,4.7,4.0,5.0,11035
246162,2018,5.0,5.0,5.0,11035
247822,2019,4.7,4.0,5.0,11035
247793,2018,4.7,5.0,4.0,11035
247676,2019,5.0,5.0,5.0,11035
247605,2018,4.7,5.0,4.0,11035
247451,2018,4.0,5.0,3.0,11035
247538,2019,5.0,5.0,5.0,11035
234758,2019,4.0,4.0,4.0,11035
247516,2018,4.7,5.0,5.0,11035
247498,2017,3.3,3.0,3.0,11035
247236,2018,5.0,5.0,5.0,11035
247484,2018,4.0,3.0,5.0,11035
246793,2018,4.3,5.0,3.0,11035
247459,2019,3.7,4.0,3.0,11035
247348,2018,4.7,5.0,5.0,11035
247113,2019,4.7,4.0,5.0,11035
247089,2018,5.0,5.0,5.0,11035
247377,2019,5.0,5.0,5.0,11035
246895,2018,5.0,5.0,5.0,11035
247275,2018,5.0,5.0,5.0,11035
247317,2019,5.0,5.0,5.0,11035
247300,2018,4.0,5.0,3.0,11035
247158,2019,3.7,4.0,3.0,11035
247175,2018,4.7,5.0,4.0,11035
247126,2018,4.7,5.0,4.0,11035
245840,2019,5.0,5.0,5.0,11035
246969,2018,4.0,4.0,4.0,11035
246988,2018,4.3,5.0,4.0,11035
245986,2019,5.0,5.0,5.0,11035
236842,2018,4.0,4.0,4.0,11035
246951,2019,5.0,5.0,5.0,11035
246898,2018,5.0,5.0,5.0,11035
246875,2018,4.7,4.0,5.0,11035
246752,2019,5.0,5.0,5.0,11035
245452,2018,4.7,4.0,5.0,11035
246727,2018,3.3,4.0,1.0,11035
246007,2018,3.7,4.0,3.0,11035
245261,2019,5.0,5.0,5.0,11035
246668,2018,4.7,5.0,4.0,11035
246653,2018,3.3,3.0,3.0,11035
246644,2018,4.0,5.0,3.0,11035
244712,2018,5.0,5.0,5.0,11035
246586,2019,5.0,5.0,5.0,11035
245477,2018,5.0,5.0,5.0,11035
241577,2018,5.0,5.0,5.0,11035
241558,2018,5.0,5.0,5.0,11035
246506,2019,4.3,5.0,3.0,11035
241907,2019,3.0,4.0,1.0,11035
246352,2018,5.0,5.0,5.0,11035
246018,2018,4.7,5.0,4.0,11035
244160,2018,5.0,5.0,5.0,11035
244042,2018,4.7,4.0,5.0,11035
244970,2018,3.0,4.0,1.0,11035
246264,2019,3.7,4.0,3.0,11035
246091,2018,4.7,4.0,5.0,11035
246327,2018,4.7,4.0,5.0,11035
246287,2018,5.0,5.0,5.0,11035
245466,2018,5.0,5.0,5.0,11035
245425,2018,4.7,4.0,5.0,11035
244886,2018,5.0,5.0,5.0,11035
246509,2018,3.7,4.0,3.0,11035
247071,2018,4.7,4.0,5.0,11035
246133,2017,4.7,5.0,4.0,11035
246319,2017,4.3,5.0,4.0,11035
245564,2018,4.7,5.0,4.0,11035
245534,2018,5.0,5.0,5.0,11035
246122,2018,4.0,4.0,3.0,11035
242180,2017,5.0,5.0,5.0,11035
246998,2018,4.3,4.0,4.0,11035
245932,2018,5.0,5.0,5.0,11035
245879,2018,3.7,4.0,3.0,11035
246078,2018,5.0,5.0,5.0,11035
245878,2018,5.0,5.0,5.0,11035
246031,2018,5.0,5.0,5.0,11035
233591,2018,4.7,5.0,4.0,11035
245964,2018,4.3,4.0,5.0,11035
245899,2018,4.0,4.0,4.0,11035
245923,2018,3.7,5.0,2.0,11035
245839,2018,3.7,3.0,4.0,11035
245788,2018,5.0,5.0,5.0,11035
242332,2018,5.0,5.0,5.0,11035
245704,2018,4.0,4.0,3.0,11035
245626,2018,4.0,5.0,3.0,11035
245512,2018,4.3,5.0,3.0,11035
237276,2018,5.0,5.0,5.0,11035
245139,2018,4.3,5.0,3.0,11035
231567,2017,5.0,5.0,5.0,11035
245697,2017,4.0,4.0,4.0,11035
245631,2018,5.0,5.0,5.0,11035
245396,2018,5.0,5.0,5.0,11035
245315,2018,5.0,5.0,5.0,11035
245268,2017,4.3,5.0,3.0,11035
